id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40395802,"Depto  luminoso con hermosa vista, 2d 2b y 100 m2.",52152149,Santiago,,Santiago,-33.43417,-70.64753,Entire home/apt,60000,30,16,2022-09-01,0.48,1,79,2,
40402321,Moderno apartamento Santiago,49780698,Martin Y Sandra,,Santiago,-33.44602,-70.64063,Entire home/apt,25000,5,7,2020-03-17,0.21,6,0,0,
40403278,moderno studio 2 personas tipo hotel best location,145892218,Emilio,,Santiago,-33.44927,-70.63244,Entire home/apt,42000,5,8,2022-08-07,0.23,2,141,7,
40418057,flat with a view,312548830,Diego,,Santiago,-33.44476,-70.63396,Private room,20000,2,1,2019-12-16,0.03,1,89,0,
40420004,Dpto Central Cama King+ ESTACIONAMIENTO,150762132,Oriana,,Santiago,-33.44875,-70.64693,Entire home/apt,37999,3,74,2022-09-03,2.16,6,69,36,
40420710,Hermoso e iluminado depto a pasos de Bellavista,43204781,Roberto,,Recoleta,-33.42049,-70.64226,Private room,22000,2,1,2019-12-07,0.03,1,0,0,
40422489,Habitacion en Providencia,49807803,Alejandra,,Providencia,-33.43903,-70.618927,Private room,15000,2,3,2022-09-04,0.60,14,327,3,
40424378,"Estudio toro mazote 110, estación central",311791891,Rolando,,Estación Central,-33.45672,-70.69089,Entire home/apt,30000,1,117,2021-04-09,3.44,1,110,0,
40429369,Comoaguaparacactus 🌵,279252366,Cosette,,Providencia,-33.44135,-70.58958,Entire home/apt,22000,3,11,2022-01-03,0.34,1,66,4,
40449198,Dormitorio  metro escuela militar,198178336,María José,,Las Condes,-33.40883,-70.57684,Private room,35000,1,7,2022-07-19,0.23,1,89,6,
40449601,"Amplio departamento de 3D y 2B
 100 m2 totales",312915367,Henry,,La Florida,-33.50996,-70.60133,Entire home/apt,90000,3,16,2022-01-25,0.47,1,261,3,
40463877,"Departamento, Santiago centro, a pasos de metro",313061063,Gustavo,,Santiago,-33.4443,-70.64171,Entire home/apt,40000,3,1,2022-08-13,0.73,1,355,1,+56966030410
40483437,Hermoso y Cómodo Departamento en el Centro de Stgo,255866773,Maria Cristina,,Santiago,-33.45739,-70.63968,Entire home/apt,60000,5,0,,,1,363,0,
40484308,Apartamento bem localizado.,160029925,Lindibergue,,Santiago,-33.4443,-70.6434,Private room,15000,1,0,,,1,179,0,
40487721,Amplia habitación en hermosa casa,243983936,Marcela,,Ñuñoa,-33.44921,-70.60193,Private room,25000,1,2,2021-01-12,0.06,2,356,0,
40489012,Espectacular Departamento al mejor precio,76831097,Solange Andrea,,Las Condes,-33.41421,-70.58461,Entire home/apt,49800,2,87,2022-09-02,2.60,9,345,26,
40489789,Lindo apartamento y con la ubicación perfecta!,302783680,Eugenia,,Providencia,-33.42992,-70.61775,Entire home/apt,28857,2,29,2022-09-17,0.86,2,265,22,
40499779,DEPARTAMENTO AMOBLADO PARA 4-5 PERSONAS,18279488,Ivette,,Estación Central,-33.45315,-70.69873,Entire home/apt,30000,3,0,,,1,0,0,
40500576,Habitación,313544209,Jesus,,Santiago,-33.43552,-70.65824,Shared room,9357,1,1,2022-03-04,0.15,1,365,1,
40500835,Ambiente cálido y familiar,229461050,Pía,,Las Condes,-33.41935,-70.57606,Private room,23392,7,0,,,1,180,0,
40504017,"La Justiniana, Pieza Lila.",197562438,Raúl Y Octavio,,Providencia,-33.43704,-70.61707,Private room,30429,1,114,2022-09-08,3.40,3,328,81,
40504283,"La Justiniana, Pieza azul.",197562438,Raúl Y Octavio,,Providencia,-33.4386,-70.61754,Private room,22143,1,76,2022-09-15,2.54,3,304,58,
40509768,Tranquilidad en Las Condes parques y servicios,313615182,Sebastian,,Las Condes,-33.42419,-70.54783,Private room,23392,3,0,,,3,365,0,
40510603,Habitación Metro Grecia,313629575,Paola Alejandra,,Ñuñoa,-33.46991,-70.57803,Private room,20000,1,1,2020-02-05,0.03,1,362,0,
40511613,"Las Condes, muy confortable, seguro y ameno",313615182,Sebastian,,Las Condes,-33.42494,-70.54633,Private room,17778,3,0,,,3,362,0,
40511618,Amplia y tranquila pieza en las condes. tv/cable,313615182,Sebastian,,Las Condes,-33.42531,-70.54607,Private room,22456,3,0,,,3,362,0,
40511922,Casa Ñuñoa - La Grecia Colorada,313642285,María Ximena,,Ñuñoa,-33.46513,-70.58722,Entire home/apt,49000,3,13,2022-04-30,0.39,1,361,4,
40512907,Confortable apartamento en el corazón de Santiago.,2296878,Andrea,,Providencia,-33.43504,-70.62758,Entire home/apt,45714,2,316,2022-09-02,9.25,3,106,67,
40529882,El lugar ya no está disponible,313804429,Antonella,,San Miguel,-33.51497,-70.6552,Private room,9000,1,0,,,1,57,0,
40533341,"Simplemente relajado y seguro , con todo eléctrico",167235341,Jacqueline,,Providencia,-33.43199,-70.60192,Entire home/apt,35000,28,17,2022-07-10,0.53,2,354,4,
40535747,Acojedora habitacion  en Las Condes,86123597,Dario,,Las Condes,-33.40743,-70.53298,Private room,34286,2,0,,,2,180,0,
40536187,Habitación en Las Condes,86123597,Dario,,Las Condes,-33.40591,-70.53293,Private room,25000,3,0,,,2,108,0,
40545635,Cosy Apartment on best area of Santiago - el golf,29570521,Alejandra,,Las Condes,-33.41253,-70.59234,Entire home/apt,80000,1,0,,,1,21,0,
40553815,"Excelente departamento, en la mejor ubicación",26364417,Alejandro,,Providencia,-33.42753,-70.61655,Entire home/apt,32000,2,13,2022-03-03,0.42,2,48,1,
40558019,Apart Bellas artes,311354897,Esley,,Santiago,-33.43699,-70.64578,Entire home/apt,70000,1,6,2022-08-17,0.26,4,3,5,+56974637358
40561673,"Habitación en ""Las condes Parque Araucano""",110678769,Ignacio,,Las Condes,-33.40473,-70.57135,Private room,13000,3,0,,,2,145,0,
40583714,Disfruta Santiago en el Corazón de Providencia,314465932,Verónica,,Providencia,-33.42183,-70.6101,Entire home/apt,56500,14,4,2022-08-01,0.12,1,158,1,
40583969,Lomas Suites,109375522,Felipe,,Pudahuel,-33.45597,-70.81985,Entire home/apt,52000,1,19,2022-08-07,0.74,1,361,9,
40595701,Habitación grande excelente ubicación,173252500,Paulina,,Providencia,-33.43754,-70.63051,Private room,15000,2,1,2021-06-11,0.06,2,0,0,5101988
40604380,Departamento 2 Dormitorios Nueva de Lyon/A. Bello,156945080,Daniel,,Providencia,-33.42123,-70.61181,Entire home/apt,75000,2,11,2022-04-28,0.46,3,352,4,
40606816,Cómodo Apart para pacientes Clínica Las Condes,92332735,Carla,,Vitacura,-33.38243,-70.53341,Entire home/apt,65000,2,47,2022-08-31,1.39,24,259,24,
40606967,Departamento  Vista Escuela Militar,30355426,Jose,,Las Condes,-33.41351,-70.58557,Entire home/apt,90000,6,12,2022-08-27,0.36,2,55,5,
40610962,Habitación matrimonial ( Bienvenido a Descansar),311339792,Parque,,Santiago,-33.43308,-70.64836,Private room,45000,1,3,2021-07-24,0.09,9,362,0,
40613488,Habitación twin (Bienvenidos a Descansar),311339792,Parque,,Santiago,-33.43446,-70.64741,Private room,60000,1,1,2021-12-12,0.11,9,362,1,
40614156,Habitación triple  (Bienvenidos a Disfrutar),311339792,Parque,,Santiago,-33.4332,-70.64857,Private room,60000,1,0,,,9,362,0,
40614868,Single amplia con estacionamiento,178398598,María Soledad,,Ñuñoa,-33.45048,-70.5868,Private room,15543,3,10,2022-08-13,0.30,4,62,3,
40615011,Espacio  acogedor centro de santiago,169507559,Macarena,,Santiago,-33.43572,-70.64444,Entire home/apt,23571,3,2,2020-01-12,0.06,1,46,0,
40616015,The Quiet Garden | Cozy Studio in Las Condes,314734922,Dany,,Las Condes,-33.40118,-70.5393,Entire home/apt,70000,4,54,2022-09-16,1.62,1,79,15,
40620882,Acogedor Departamento,289994041,Jessica Eliana,,Macul,-33.505604,-70.591049,Entire home/apt,45000,6,4,2022-05-13,0.12,1,89,2,
40628681,Exclusivo y Acogedor Departamento Amoblado !!!,314983612,Lilian,,Las Condes,-33.38365,-70.53043,Private room,70000,2,11,2022-07-30,0.46,3,365,10,
40629542,Exclusivo  Departamento a pasos Clinica Las Condes,314983612,Lilian,,Las Condes,-33.38222,-70.53064,Private room,95000,2,12,2022-08-18,0.36,3,342,10,
40630219,Casa en Condominio Las Condes - Los Dominicos 4D3B,144235,Cristobal,,Las Condes,-33.38743,-70.52128,Entire home/apt,200000,3,0,,,2,61,0,
40635539,Habitación Matrimonial (Bienvenidos a Descansar),312594237,Casona,,Santiago,-33.44011,-70.63444,Private room,77714,1,12,2020-10-31,0.36,13,101,0,
40638356,Pequeño oasis cercano a Barrio Italia,57801876,Gisela,,Ñuñoa,-33.45549011230469,-70.61656188964844,Entire home/apt,33286,2,86,2022-09-17,2.80,1,295,68,
40643152,"Single muy grande, estacionamiento.",178398598,María Soledad,,Ñuñoa,-33.45048,-70.5868,Private room,16857,3,7,2022-08-21,0.21,4,359,5,
40649014,Elegante y cómodo  Departamento Centro de Santiago,312984266,Sergio,,Santiago,-33.45096,-70.64597,Entire home/apt,35000,3,0,,,2,0,0,
40649205,Lugar tranquilo,86534306,Rodolfo,,Quinta Normal,-33.42767,-70.68355,Private room,25000,1,1,2022-03-16,0.16,1,90,1,
40649439,Departamento Nuevo centro de Santiago,312984266,Sergio,,Santiago,-33.45318,-70.646,Entire home/apt,35000,2,0,,,2,0,0,
40650128,Habitación standard 2 sin cocina,315245644,Maria,,Santiago,-33.44695,-70.63559,Private room,40000,1,1,2021-12-01,0.10,8,361,1,
40658245,"Departamento Santiago Ñuñoa, Metro,Barrios típicos",264273629,Esteban,,Ñuñoa,-33.45534,-70.61496,Entire home/apt,27301,30,0,,,2,223,0,
40660633,"Departamento Lord cochrane  , Metro moneda",315421623,Nicolle,,Santiago,-33.44797,-70.65399,Entire home/apt,33000,2,57,2022-09-19,1.70,7,327,24,
40677613,COZY FLAT IN CENTER OF SANTIAGO,239259075,Maria Angélica,,Santiago,-33.44739,-70.64994,Entire home/apt,24286,2,0,,,1,10,0,
40680517,Casa Barrio patrimonial (Matta SUR),315706467,Dyefeson,,Santiago,-33.46768,-70.63168,Private room,50000,2,1,2019-12-31,0.03,1,90,0,
40693394,Habitación Twin (Bienvenidos a Descansar),312594237,Casona,,Providencia,-33.44117,-70.63265,Private room,126286,3,0,,,13,101,0,
40693633,Habitación Twin (Bienvenidos a Disfrutar),312594237,Casona,,Providencia,-33.43962,-70.63353,Private room,126286,3,0,,,13,101,0,
40693854,Habitación triple (Bienvenido a Descansar ),312594237,Casona,,Providencia,-33.44001,-70.63429,Private room,126286,1,0,,,13,101,0,
40697384,Espacio azul,201193834,Tania,,Peñalolén,-33.48011,-70.53794,Private room,18000,3,0,,,1,356,0,
40720015,Se arrienda pieza,239720218,Wildo,,Maipú,-33.48692,-70.74001,Private room,25000,1,0,,,1,90,0,
40727223,Apartamentop,316133911,Rosmary,,Las Condes,-33.41434,-70.60315,Entire home/apt,55000,1,57,2022-06-14,1.74,2,264,9,
40727742,Acogedor departamento en Santiago Centro,239867264,Diana,,Santiago,-33.45049,-70.64388,Entire home/apt,30000,2,1,2020-01-06,0.03,1,63,0,
40729256,Familia Maipucina joven. Te sentirás como en casa,316127340,Claudia,,Maipú,-33.48968,-70.77077,Entire home/apt,25000,7,0,,,1,90,0,
40731185,Departamento un ambiente / Clinica las Condes,108156245,Juan Carlos,,Las Condes,-33.3863,-70.53386,Entire home/apt,25000,3,0,,,2,20,0,
40731412,Departamento frente a Estación Central,179424184,Iván,,Estación Central,-33.45151,-70.68045,Entire home/apt,50000,3,0,,,1,39,0,
40746737,Habitación Twin (Bienvenido a Disfrutar),311364433,Hotel,,Providencia,-33.43392,-70.63345,Private room,63143,1,2,2021-10-06,0.11,5,365,1,
40746978,HABITACION TRIPLE (DESAY),311364433,Hotel,,Providencia,-33.43371,-70.63393,Private room,92286,1,0,,,5,365,0,
40747705,"Lyon New 2D 2B parking, gym, pool, panoramic view.",10145628,Paola,,Providencia,-33.42977,-70.60598,Entire home/apt,100087,7,16,2022-09-18,1.23,2,63,14,
40748543,Habitación Twin (sin desayuno),311399786,Bellas,,Recoleta,-33.43366,-70.64362,Private room,34543,1,2,2022-03-11,0.17,7,355,2,
40748814,Habitación Triple (con desayuno),311399786,Bellas,,Recoleta,-33.43285,-70.64449,Private room,74186,1,0,,,7,355,0,
40748950,Habitación Triple (con desayuno),311399786,Bellas,,Recoleta,-33.43293,-70.64364,Private room,85500,1,0,,,7,355,0,
40749671,Habitación Single (con desayuno),311399786,Bellas,,Recoleta,-33.43216,-70.64331,Private room,36686,1,2,2021-10-02,0.06,7,355,1,
40749819,Habitación Single (sin desayuno),311399786,Bellas,,Recoleta,-33.43355,-70.64334,Private room,33186,1,1,2020-01-23,0.03,7,355,0,
40775061,Habitación privada en Ñuñoa,55016795,Marcela,,Ñuñoa,-33.45484,-70.61054,Private room,11500,14,0,,,3,0,0,
40777749,Habitacion muy comoda limpia iluminada,314719832,Cecilia,,Providencia,-33.44634,-70.63022,Private room,17850,2,41,2022-09-13,1.23,2,339,28,
40783350,HABITACIONES EN METRO DEPARTAMENTAL,316882622,Se,,San Miguel,-33.50509,-70.65305,Private room,16286,1,0,,,1,180,0,
40784959,Amapolas street apt for two,120901913,Liliana Ximena,,Ñuñoa,-33.4378,-70.58297,Entire home/apt,54000,2,9,2022-09-18,0.28,2,140,4,
40801255,Hotel Turistico Windsor Suite en Barrio Lastarria,258847340,Gabriel,,Santiago,-33.43974,-70.64177,Private room,76459,1,3,2022-04-24,0.09,2,363,1,96939470-7
40807860,Beautiful spacious room,1548826,Jorge,,Providencia,-33.43591,-70.59592,Private room,11228,90,0,,,3,172,0,
40814809,"Cómoda, tranquila y bella habitación para MUJER",304944674,Claudia,,Providencia,-33.44655,-70.61436,Private room,15000,1,0,,,3,325,0,
40819394,Premium 2BR+2BA Parque Arauco - Balcón c/malla,317472101,Andes STR,,Las Condes,-33.39972,-70.57225,Entire home/apt,84429,2,58,2022-09-18,1.73,4,328,31,
40820373,"Apart hotel en el corazon de Providencia,Stgo",189571877,Ingrid,,Providencia,-33.42536,-70.61268,Entire home/apt,45000,2,50,2022-09-17,1.51,4,349,19,
40820408,Apart Hotel Inga Providencia,189571877,Ingrid,,Providencia,-33.42411,-70.61204,Entire home/apt,39571,2,5,2022-09-08,1.11,4,28,5,
40824563,Departamento amoblado providencia,317545433,Sofia,,Providencia,-33.42398,-70.61049,Entire home/apt,60000,3,1,2020-01-18,0.03,1,10,0,
40832669,Habitación Privada en Depto Maravilloso Vitacura!☀️,23396738,Aurélien,,Vitacura,-33.39993,-70.57949,Private room,27000,3,5,2021-09-19,0.16,2,283,0,
40841482,Comparte departamento por mes en Providencia.,282940103,Jessica,,Providencia,-33.43552,-70.62543,Private room,300000,21,0,,,1,365,0,
40846689,Habitación standard sin cocina,315245644,Maria,,Santiago,-33.44651,-70.63498,Private room,40000,1,2,2022-03-20,0.06,8,176,1,
40846976,Habitación standard 4 sin cocina,315245644,Maria,,Santiago,-33.44813,-70.63696,Private room,40000,1,1,2022-08-09,0.67,8,362,1,
40847173,Habitación standard 3 sin cocina,315245644,Maria,,Santiago,-33.4463,-70.63632,Private room,40000,1,4,2022-03-27,0.30,8,362,3,
40859450,"Barato, Limpio y Comodo + EXCELENTE CONECTIVIDAD",318036622,Emanuel,,San Miguel,-33.50493,-70.65336,Private room,20000,1,0,,,1,180,0,
40865976,Habitacion Matrimonial (Bienvenidos a Disfrutar),312594237,Casona,,Providencia,-33.44021,-70.63386,Private room,77714,3,1,2019-12-22,0.03,13,101,0,
40872326,Estancia Portugal 442,144208591,Hans,,Santiago,-33.44886,-70.63628,Entire home/apt,30000,3,6,2022-07-21,0.18,1,7,4,
40877215,Hermoso dpto en condominio familiar cercano a todo,138240478,Valentina,,Las Condes,-33.4085,-70.55876,Entire home/apt,106429,3,15,2022-09-20,3.66,1,340,15,
40883683,Habitación Triple (Bienvenido a Disfrutar),312594237,Casona,,Providencia,-33.44174,-70.63296,Private room,126286,1,0,,,13,101,0,
40884095,Habitación Single,312594237,Casona,,Providencia,-33.4397,-70.63246,Private room,77714,2,3,2020-03-03,0.09,13,101,0,
40884475,"Depto Nuevo 2 dorm 1 baño, excelente ubicacion M1",108820930,Leonardo,,San Joaquín,-33.48744,-70.61952,Entire home/apt,28991,2,29,2022-08-05,0.97,1,316,18,
40884503,Habitación Single,312594237,Casona,,Providencia,-33.44124,-70.63255,Private room,77714,1,1,2020-10-08,0.04,13,101,0,
40884755,DORMITORIO EXCELENTE UBICACIÓN Y AMBIENTE,265765360,Rodrigo,,Santiago,-33.45618,-70.6678,Private room,150000,1,0,,,1,365,0,
40886525,"Habitación baño privado,Las Condes",112321450,Valentina,,Las Condes,-33.41826,-70.56283,Private room,31571,1,15,2022-08-31,0.46,2,179,14,
40893556,51% dcto/M • Parque A. Mejor vista y ubicación,318499907,Gerardo,,Las Condes,-33.40614,-70.57699,Entire home/apt,94143,6,4,2022-04-30,0.26,1,80,3,
40895506,"Seguridad, conectividad y flexibilidad de pago.",318070078,Nicolás,,Estación Central,-33.45522,-70.7014,Private room,16842,1,0,,,1,89,0,
40897378,Habitación. En hermosa Casa. Clínica Las Condes,92886761,María Carolina,,Vitacura,-33.3821,-70.53585,Private room,25000,2,6,2022-01-10,0.18,3,233,2,
40899039,Departamento Totalmente Equipado a pasos del metro,318590598,Cristofer,,Estación Central,-33.45663,-70.69471,Entire home/apt,34000,2,6,2020-12-08,0.18,2,110,0,
40910117,"Arriendo pieza M.Manuel Montt, enero y febrero",216453544,Karina,,Providencia,-33.4312,-70.61751,Private room,222000,60,0,,,1,177,0,
40913830,Hospedaje cerca de  Aerop.  y Centro de Santiago,318734887,Omar,,Pudahuel,-33.45249,-70.76616,Private room,30000,8,0,,,1,179,0,
40916676,"Hotel Loreto, viví una experiencia única.",318765122,Andres,,Recoleta,-33.43105,-70.64337,Private room,74853,1,0,,,1,169,0,
40919086,Ambiente tranquilo y cercano a todo lo que deseas,318785266,Camila,,Providencia,-33.42881,-70.6266,Private room,27134,1,0,,,1,89,0,
40922359,Departamento Amoblado  Bellas Artes & Lastarria,195833228,Marcelo,,Santiago,-33.43666,-70.64477,Entire home/apt,50000,180,0,,,1,173,0,
40936664,P Valdivia 1004,172197278,Diego,,Providencia,-33.42587,-70.61191,Entire home/apt,70287,1,8,2022-06-25,0.40,39,166,5,Bromberg y Asociados Ltda. RUT 76053377-7
40938068,DEPARTAMENTOS PROVIDENCIA-LADO METRO IV,43099912,Pedro MG,,Providencia,-33.42586,-70.61111,Entire home/apt,28000,25,18,2022-06-13,0.54,5,346,6,
40945570,Departamento full amoblado 1 dormitorio,319009767,Luis,,Santiago,-33.43754,-70.65976,Entire home/apt,47857,3,1,2022-01-04,0.11,1,363,1,
40947568,Hab pequeña y baño en casa. Clinica las condes,92886761,María Carolina,,Vitacura,-33.3813,-70.53699,Private room,22000,2,4,2021-11-03,0.13,3,233,1,
40959503,Beautiful Little Room best área in Santiago,1548826,Jorge,,Providencia,-33.4385,-70.59783,Private room,9357,90,0,,,3,296,0,
40961761,"CASA RODANTE, vive tu 1ra experiencia rodantera.",173033159,Cristian,,Pudahuel,-33.38536,-70.86906,Entire home/apt,49000,2,2,2022-09-17,1.00,3,363,2,
40980870,Pieza privada,299701904,Jose Antonio,,Lo Barnechea,-33.35583,-70.51019,Private room,140349,38,0,,,1,365,0,
40999078,"Bello y renovado Depto. 100 m2, Ñuñoa, Santiago",2554336,Patricia,,Ñuñoa,-33.46228,-70.59832,Entire home/apt,93566,15,6,2022-04-04,0.20,1,289,1,
41004833,Habitación en casa privada en condominio seguro,319896048,Jorge,,Ñuñoa,-33.46721,-70.60079,Private room,15000,2,0,,,1,177,0,
41006596,Comoda Habitación,319926108,Janic,,Estación Central,-33.45956,-70.70392,Private room,12000,2,0,,,1,180,0,
41012584,Habitación individual amoblada en providencia,33595842,Cecilia,,Providencia,-33.43081,-70.60071,Private room,25000,2,4,2021-11-28,0.20,2,0,2,
41020220,The Pop Hotels (Habitación Superior),318934187,Pablo,,Providencia,-33.42482,-70.59735,Private room,76191,1,0,,,3,219,0,
41022355,The Pop Hotels (Habitaciones Triple),318934187,Pablo,,Providencia,-33.42662,-70.59759,Private room,70455,1,26,2022-08-23,1.09,3,217,23,76.452324-5
41023184,The Pop Hotels (Habitación Doble),318934187,Pablo,,Providencia,-33.42688,-70.59795,Private room,67096,1,16,2022-06-18,0.96,3,218,8,
41029541,Hotel Windsor Suite Diciembre 2019,258847340,Gabriel,,Santiago,-33.44111,-70.64109,Private room,80467,1,0,,,2,365,0,96939470-7
41030510,"Nuevo, Lujoso y Acogedor Departamento Vanguardista",70563583,Juan Adolfo,,Providencia,-33.41935,-70.60767,Entire home/apt,50000,5,5,2022-08-16,0.15,1,87,1,
41034133,Carmen 418,41484764,Baris,,Santiago,-33.44863,-70.64255,Private room,20000,3,0,,,1,365,0,
41042928,Departamento Amoblado,219688662,Horacio,,La Cisterna,-33.53172,-70.67203,Entire home/apt,35000,7,0,,,1,180,0,
41043862,Habitacion con terraza y baño privado en penthouse,90435899,Patricio,,Providencia,-33.42441,-70.60942,Private room,23000,7,0,,,1,365,0,
41044492,Acogedora Casa en Metrenquén,97094077,Juana,,Maipú,-33.56291,-70.77683,Private room,96000,2,0,,,1,365,0,
41057998,Habitación pleno Barrio Yungay,185032856,Denisse,,Santiago,-33.43541,-70.6735,Private room,11900,1,1,2022-01-16,0.12,1,90,1,
41060831,"Departamento amplio, cómodo y con gran vista.",172010299,Daniela,,San Miguel,-33.48556,-70.64629,Entire home/apt,36871,2,7,2022-09-19,7,1,344,7,
41063857,¡HERMOSO Y REMODELADO DEPARTAMENTO!,112310889,Erica,,Santiago,-33.44033,-70.64618,Entire home/apt,32429,2,108,2022-09-17,3.28,4,233,55,
41075479,Lindo Depto Amoblado Santiago (Lord),40787714,Christianne,,Santiago,-33.44887,-70.6546,Entire home/apt,30000,7,17,2022-07-02,0.53,3,48,11,
41078719,Habitación Cuádruple con baño privado,321202125,Black Cat,,Santiago,-33.4395,-70.66431,Private room,96000,1,1,2022-08-21,0.91,5,364,1,
